1,0
0.99893,0.00037
0.99039,0.00331
0.97347,0.00914
0.94844,0.01775
0.91573,0.02901
0.87592,0.04272
0.85355,0.05042
0.82967,0.05864
0.80438,0.06735
0.77779,0.07651
0.75,0.08607
0.72114,0.09517
0.69134,0.10425
0.66072,0.11294
0.62941,0.12137
0.59755,0.12916
0.56526,0.13631
0.5327,0.14247
0.5,0.14781
0.4673,0.15175
0.43474,0.15444
0.40245,0.1551
0.37059,0.15434
0.33928,0.15171
0.30866,0.14813
0.27886,0.14325
0.25,0.13753
0.22221,0.13084
0.19562,0.12339
0.17033,0.11528
0.14645,0.10657
0.12408,0.09733
0.10332,0.08773
0.08427,0.07785
0.06699,0.06777
0.05156,0.05767
0.03806,0.04769
0.02653,0.03791
0.01704,0.02867
0.00961,0.01985
0.00428,0.01252
0.00107,0.00679
0,0
0.00107,-0.00596
0.00428,-0.01056
0.00961,-0.01246
0.01704,-0.0138
0.02653,-0.01432
0.03806,-0.01486
0.05156,-0.01485
0.06699,-0.01461
0.08427,-0.01407
0.10332,-0.01328
0.12408,-0.01231
0.14645,-0.01113
0.17033,-0.00975
0.19562,-0.00826
0.22221,-0.00659
0.25,-0.0048
0.27886,-0.00277
0.30866,-0.00072
0.33928,0.00171
0.37059,0.00423
0.40245,0.00741
0.43474,0.0109
0.4673,0.01506
0.5,0.01881
0.5327,0.02266
0.56526,0.02609
0.59755,0.02924
0.62941,0.0317
0.66072,0.03363
0.69134,0.03473
0.72114,0.03522
0.75,0.03487
0.77779,0.03391
0.80438,0.03223
0.82967,0.03005
0.85355,0.02735
0.87592,0.02437
0.91573,0.01793
0.94844,0.0116
0.97347,0.00617
0.99039,0.00236
0.99893,0.00034
1,0
