1,0.0003
0.9109,0.0132
0.8351,0.0224
0.6488,0.0498
0.5965,0.0575
0.5593,0.0626
0.5034,0.0696
0.4477,0.0756
0.3919,0.0804
0.352,0.0833
0.3094,0.0858
0.2504,0.0887
0.1961,0.0905
0.153,0.0907
0.099,0.0866
0.074,0.0814
0.0495,0.073
0.0249,0.0582
0.0143,0.0499
0.0076,0.0415
0.005,0.0372
0.0023,0.0309
0,0.0177
0.0022,0.0038
0.0049,-0.0018
0.0072,-0.0053
0.0119,-0.0106
0.0243,-0.0204
0.0486,-0.0342
0.0716,-0.0457
0.0979,-0.0516
0.1488,-0.0607
0.1953,-0.0632
0.2501,-0.0632
0.2945,-0.0626
0.3579,-0.061
0.3965,-0.0595
0.4543,-0.0563
0.505,-0.0527
0.5556,-0.0482
0.6063,-0.0427
0.6485,-0.0375
0.8317,-0.0149
0.941,-0.0053
1,-0.0003
1,0.0003
