1,0.003495
0.99754,0.005377
0.9907,0.009832
0.98037,0.014829
0.96698,0.019224
0.95044,0.022809
0.93064,0.025869
0.90775,0.028919
0.88202,0.03237
0.8537,0.03637
0.82309,0.040841
0.79048,0.045621
0.75616,0.050519
0.72043,0.055358
0.68359,0.059983
0.64594,0.064264
0.60778,0.068087
0.56937,0.071364
0.53099,0.074019
0.49265,0.076004
0.45435,0.077273
0.41638,0.077828
0.37887,0.077706
0.34204,0.076951
0.30609,0.075596
0.2712,0.07364
0.2376,0.071048
0.20549,0.067764
0.17504,0.063738
0.14648,0.058982
0.11999,0.053604
0.09576,0.047811
0.07395,0.041881
0.05468,0.036113
0.03811,0.03075
0.02433,0.025682
0.01338,0.020381
0.00548,0.014376
0.00098,0.007575
0,0.002374
0.00098,-0.002675
0.00548,-0.008511
0.01338,-0.012196
0.02433,-0.013947
0.03811,-0.014217
0.05468,-0.012611
0.07395,-0.008303
0.09576,-0.001757
0.11999,0.005319
0.14648,0.011745
0.17504,0.017421
0.20549,0.022413
0.2376,0.02661
0.2712,0.030055
0.30609,0.032881
0.34204,0.035149
0.37887,0.036877
0.41638,0.03804
0.45435,0.038516
0.49265,0.038182
0.53099,0.037048
0.56937,0.035252
0.60778,0.032983
0.64594,0.030383
0.68359,0.027494
0.72043,0.02432
0.75616,0.020901
0.79048,0.017338
0.82309,0.013759
0.8537,0.010295
0.88202,0.007041
0.90775,0.004033
0.93064,0.001266
0.95044,-0.001411
0.96698,-0.00458
0.98037,-0.007425
0.9907,-0.007524
0.99754,-0.004897
1,-0.003122
1,0.003495
